Year,Country,Region,SubRegion,SurfAreaSqKm,PopTotal,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MobileSubs/100,MortRateU5,NetMigr,UrbanPopGrowth%,LifeGroup,Period,Strata
2005.0,Italy,Europe,Southern Europe,302069.0,57969484.0,196.029609289932,0.491389107503214,1858217147203.73,0.817848973650598,7.017,2.03359548344901,24.6010923817882,1.34,36762073074.939,32480.0,1882922409930.49,24.6999183803436,23.2715911307131,2.01055790083582,80.7829268292683,40.7877519126618,122.8524954,4.5,250910.0,0.665741727415553,High,2000-2007,Europe_High_
2011.0,Mali,Africa,Sub-Saharan Africa,1240190.0,16039734.0,13.1452757357461,3.23481196285064,12995112698.0102,3.21313378044307,172.163,34.5586305785061,22.7261779161711,6.545,556875894.544289,710.0,11388475954.5936,31.1873798667489,20.6490800268912,12.1828901287918,56.755,44.0627190626579,67.4695104,130.0,-43216.0,5.43276549930177,Low,2008-2014,Africa_Low_
2013.0,Switzerland,Europe,Western Europe,41290.7,8089346.0,204.734336607627,1.14987975781229,706234937370.968,1.79214405707484,3.207,0.662533713556518,72.0682136205549,1.52,-24926465856.5785,90590.0,732809098122.287,61.6254947939219,24.7022127251447,-0.0868426404352363,82.7975609756098,96.1947595695267,136.5991059,4.4,83892.0,1.17839214469233,High,2008-2014,Europe_High_
2013.0,"Iran, Islamic Rep.",Asia,Southern Asia,1745150.0,78458928.0,48.1709570470788,1.45650590321443,492775566435.176,-1.52197920494163,40.234,8.77490977276026,25.1829067419072,1.961,3049945000.0,7340.0,576249018388.918,21.9038111775683,42.7788684660118,36.775631886208,74.449,27.8698883131549,83.15971256,16.8,23351.0,2.20624875982667,Medium,2008-2014,Asia_Medium_
2019.0,"Iran, Islamic Rep.",Asia,Southern Asia,1745150.0,86564202.0,53.3523587057011,1.0995932626289,283649531542.631,-2.65820666195272,33.325,13.3248691743433,23.4838671400313,1.77,1508000000.0,4000.0,345865246660.955,27.2704670825754,33.2971452640649,30.6919231575699,76.103,37.9150987541245,136.3859613,13.5,-34571.0,1.7556649983965,High,2015+,Asia_High_
2018.0,Indonesia,Asia,South-eastern Asia,1916862.2,267066843.0,142.244548790185,0.966206435866139,1042271532953.36,5.17429153955024,35.293,12.8084975586902,21.0027464972455,2.234,18909826043.5105,3850.0,1028158608324.8,22.071562457954,39.7297374523848,3.81832356943335,70.338,35.3873235849477,119.6084851,24.6,-39878.0,2.17730622664563,Medium,2015+,Asia_Medium_
2006.0,Botswana,Africa,Sub-Saharan Africa,581730.0,1928704.0,3.4032149348014,1.87873623072759,9919158482.41085,8.36387109282306,58.547,1.73893509424301,51.7808267603935,3.091,486913109.102448,5250.0,10124089724.9996,34.8316071531305,46.6243434434334,5.1543983602337,53.918,76.7706253862492,42.67477021,68.8,4798.0,2.69052298976928,Low,2000-2007,Africa_Low_
2002.0,Antigua and Barbuda,Americas,Latin America and the Caribbean,440.0,77195.0,175.443181818182,1.27763943800851,814381481.481481,1.02744196976423,56.92,1.7309205350118,91.6942191983919,1.94,65865064.8148148,9800.0,756667665.748363,72.2111304648381,13.0460290245267,0.701802329949004,75.536,53.9059408867443,49.49154738,14.7,51.0,-0.767686406077838,High,2000-2007,Americas_High_
2009.0,Myanmar,Asia,South-eastern Asia,676590.0,49015836.0,75.0280667380989,0.585912068881096,29455165594.6859,10.4098444030112,35.56,39.1116132018205,48.61783569462383,2.391,1078972200.98264,470.0,23191315317.0315,69.40985232542782,23.6678015470736,8.76184775732649,63.155,37.3788426502221,1.024169005,66.1,-158651.0,1.24323004644903,Low,2008-2014,Asia_Low_
2013.0,Sweden,Europe,Northern Europe,528447.52,9600379.0,23.5684835040631,0.847348652246305,586841821796.891,1.187775715906,5.765,1.46654001874605,42.5268091342415,1.89,1316837632.12475,61800.0,593346155375.413,38.2888561427337,22.0683391272751,0.927395691401983,81.9560975609756,55.919497863187,124.5150033,2.9,72873.0,1.21574579485077,High,2008-2014,Europe_High_
2005.0,Portugal,Europe,Southern Europe,92090.0,10503330.0,114.828140373893,0.185532266654625,197253876704.921,0.78184821592744,18.851,2.30349335448735,27.0841675459537,1.41,3367937006.69595,18600.0,195410684655.039,35.8603370144983,21.3833086063294,3.33290322756528,78.0707317073171,52.0440975431733,108.7804944,4.6,17155.0,1.2604332701246,High,2000-2007,Europe_High_
2014.0,Uganda,Africa,Sub-Saharan Africa,241550.0,36336539.0,181.211544983044,2.96898607347744,32612397253.2395,5.10630732438464,125.144,24.8199759348937,14.9482109078722,5.463,1058564540.34685,830.0,30240345178.0259,21.066190174046,25.2226820130959,5.106307324209,60.408,25.5608317759344,56.04810199,59.1,-92291.0,5.54083186977244,Low,2008-2014,Africa_Low_
2001.0,China,Asia,Eastern Asia,9562914.2,1271850000.0,135.473048750848,0.726380637838525,1339400843164.88,8.3357334781433,12.917,13.9834613522186,20.3121457444929,1.563,47053000000.0,1010.0,1287487826389.06,18.2152135310323,44.7934123391013,2.04704945731334,72.606,38.0506703874952,11.37860424,34.1,-485419.0,4.05956575767596,Medium,2000-2007,Asia_Medium_
2020.0,Israel,Asia,Western Asia,22070.0,9215100.0,425.836414048059,1.76367939210866,413267669231.522,-1.85728927811242,7.58,1.31645049038765,27.6756854779656,2.9,23109200000.0,43310.0,399060059072.019,23.2076915737833,18.1404458065216,1.0414184276851,82.6487804878049,28.8945903322291,140.1086384,3.4,16569.0,1.85660692988223,High,2015+,Asia_High_
2006.0,Belize,Americas,Latin America and the Caribbean,22970.0,288729.0,12.6580008768084,2.93605390781473,1581000000.0,4.58533823945655,83.613,9.57614168247944,52.1189120809614,2.982,108828544.570357,5110.0,1474770889.944,47.3750790638836,18.8604775458571,3.43374394760976,70.093,68.2479443390259,40.86877314,20.6,2598.0,2.89902355546765,Medium,2000-2007,Americas_Medium_
2007.0,Lesotho,Africa,Sub-Saharan Africa,30360.0,1983465.0,65.3315217391304,0.337605696087044,1682025303.1603,4.18791441799631,89.846,4.89029636279273,51.8042582267243,3.441,75616001.7238195,1300.0,2574572011.91108,111.814436546725,39.1283385919942,-6.68836172696973,43.123,152.673089707691,24.32384741,113.7,-9748.0,2.43648511888669,Low,2000-2007,Africa_Low_
2016.0,Luxembourg,Europe,Western Europe,2590.0,582014.0,226.072263698018,2.15531198799205,62216885435.9505,4.97819043681629,4.92,0.214197008159042,191.098633740622,1.41,17580970091.4303,73730.0,42910077269.6519,157.338775636266,12.0959325625638,-1.1076169264046,82.6853658536585,60.5430499068899,130.9674621,2.8,12535.0,2.46649296367326,High,2015+,Europe_High_
2000.0,Vanuatu,Oceania,Melanesia,12190.0,192074.0,15.7566858080394,2.44646014761845,272014627.17652,5.92480905652914,73.959,22.9641302315643,39.1789749205417,4.48,20256089.6407318,1370.0,264001839.203327,47.9768168585241,11.2229908389199,2.17897058141293,68.966,41.5418836747593,0.190030926,28.8,-458.0,3.79704140998283,Medium,2000-2007,Oceania_Medium_
2002.0,"Venezuela, RB",Americas,Latin America and the Caribbean,912050.0,25330929.0,28.7182461311717,1.79537122177653,92893587733.6549,-8.85564735286779,92.935,3.84704619241777,30.4335705492145,2.739,761000000.0,3950.0,100163244039.183,18.1421401001924,46.6549699116747,33.0228760786371,72.662,42.7844385922032,25.82571685,20.3,-3934.0,1.82496352521521,Medium,2000-2007,Americas_Medium_
2003.0,Libya,Africa,Northern Africa,1759540.0,5542641.0,3.15005114973232,2.50863381723218,26265625000.0,13.0160372478013,5.062,4.09220701963117,57.3170731707317,2.857,143000000.0,5240.0,29023061202.4036,33.2956573468174,70.8938132064248,14.3625652729747,71.132,65.5152885187388,2.291326463,25.5,39618.0,2.68987764831276,Medium,2000-2007,Africa_Medium_
2001.0,Malawi,Africa,Sub-Saharan Africa,118480.0,11498818.0,121.964552397115,2.3710066148072,2498008653.13585,-4.97496361701027,153.935,29.3463400754759,34.993450209220086,5.993,19299991.0892369,180.0,2041978065.00301,45.667030096304096,17.8929694043274,25.6224699733492,45.895,39.8317275142717,0.48465851,160.4,-28658.0,2.97153795699944,Low,2000-2007,Africa_Low_
2005.0,Turks and Caicos Islands,Americas,Latin America and the Caribbean,950.0,23995.0,25.2578947368421,4.80631936359624,578645800.0,-7.7774133428728,27.823,1.14828449459065,85.33335367156687,2.037,4949934830.580672,3957.7041872612,577442411.7885985,68.1806178791232,18.1991124795168,-4.171066216429327,77.148,40.28246261877341,16.809423928225698,7.0,794.0,5.44129530043708,High,2000-2007,Americas_High_
2000.0,Bolivia,Americas,Latin America and the Caribbean,1098580.0,8592656.0,7.93192652081602,1.80379049207336,8397855937.46841,2.50781080899483,90.335,12.9658118842238,18.2747449737713,3.991,736350000.0,960.0,8287220403.13525,27.3230300480841,25.7390221812353,5.19540520801752,62.346,36.4378720328758,6.780441344,75.6,-17675.0,2.65383928729288,Low,2000-2007,Americas_Low_
2011.0,Nepal,Asia,Southern Asia,147180.0,27266399.0,190.208573421695,0.385214210038506,21573872273.6695,3.42180870078552,77.691,30.8054854762728,7.80613567990436,2.439,94022157.1167852,630.0,17130910774.2162,28.4906232103246,13.3934905880723,26.3973066649675,67.313,31.0236378295827,48.97778031,43.6,-347554.0,2.39260249382126,Low,2008-2014,Asia_Low_
2009.0,Greenland,Americas,Northern America,410450.0,56323.0,0.137222560604215,-0.0088769740229281,2529964060.53747,0.865952328886948,54.367,11.5861031645383,30.7311174683694,2.359,4285671156.2630353,2347.6193882548605,2346294389.27022,55.0262482673194,17.9822750464506,5.53863543152578,70.5280487804878,43.5579310073633,94.73087417,28.83758319499439,-573.0,0.34688473380775,Medium,2008-2014,Americas_Medium_
2019.0,Equatorial Guinea,Africa,Sub-Saharan Africa,28050.0,1553031.0,55.3665240641711,3.33503679402461,11364133546.2494,-5.48182537893445,148.872,2.43787857420381,51.1307495482003,4.429,452287112.0704,5520.0,8567921457.1729,43.7480428771542,52.0754100364789,-3.16368983363937,61.644,65.9971124897181,39.72876266,81.9,14695.0,4.00365647007894,Low,2015+,Africa_Low_
2015.0,Belize,Americas,Latin America and the Caribbean,22970.0,359871.0,15.7768960982025,2.11632063401839,2210500000.0,3.36763330215155,69.786,9.53828319384755,51.1648948201764,2.438,59119223.8981488,5770.0,2076293426.31227,52.0922868129382,14.7413322777652,0.0226244343891437,73.187,69.1698710698937,58.89499293,15.3,1363.0,2.27283917635128,Medium,2015+,Americas_Medium_
2015.0,Bermuda,Americas,Northern America,4290.0,65237.0,1208.09259259259,0.151869636092964,6654541000.0,0.775529699568978,8.902,0.227889496811275,49.9708394613543,1.4,-143094386.12,101120.0,6596440014.51085,23.3246590561242,5.12438047943502,2.95202006984243,80.918,14.3661298352508,60.17990625,27.761343816136737,-315.0,0.151869636092986,High,2015+,Americas_High_
2007.0,Guatemala,Americas,Latin America and the Caribbean,108890.0,13477017.0,125.765369540873,1.97596216713401,33567850094.9993,6.33771869016203,91.574,11.6376079270391,25.9805176037841,3.716,859200000.0,2370.0,31906776600.1509,43.0208467063922,27.8843638206437,7.11535054335639,70.1,60.9928843880594,86.86504525,39.4,-40617.0,2.60519830178315,Medium,2000-2007,Americas_Medium_
2017.0,Greece,Europe,Southern Europe,131960.0,10754679.0,83.4342823894492,-0.197783224759792,199844406013.533,1.09214912017283,8.368,3.85638896453125,35.0340942348023,1.35,3439131879.75517,17960.0,193151697458.335,36.5448563051391,13.7286938837213,0.285406259345564,81.2878048780488,43.0945262456674,120.9954184,4.3,-25061.0,0.231212226024939,High,2015+,Europe_High_
2018.0,Solomon Islands,Oceania,Melanesia,28900.0,659249.0,23.553018935334,2.39710667907408,1615478421.45974,2.74599542334096,62.517,33.9687555946478,42.1250947423813,4.157,24992541.5163262,2320.0,1526388729.10686,46.371644091229,17.6016377236886,7.85787438297851,70.173,72.4243657146962,73.11789627,20.7,-1603.0,4.36563015032148,Medium,2015+,Oceania_Medium_
2008.0,Lithuania,Europe,Northern Europe,65300.0,3198231.0,51.0288153171121,-1.02848317546539,47797551587.8823,2.61442303328732,18.993,3.28389712121534,57.6213269862551,1.45,1727292156.14544,12680.0,40543688819.3421,69.2277606166576,29.221498535199,9.70910857173813,71.8121951219512,114.5351554239,155.7707564,7.4,-32451.0,-0.922228080815704,Medium,2008-2014,Europe_Medium_
2020.0,Germany,Europe,Western Europe,357590.0,83160871.0,238.017318755545,0.0816931586494595,3889668895299.56,-3.69678870538043,7.417,0.752445359323199,43.0131290321633,1.53,160800654975.269,48050.0,3996145826318.42,37.3851760276969,26.6211021809287,1.8108102219645,81.0414634146342,65.66921423792,128.8867207,3.6,334055.0,0.181157523178267,High,2015+,Europe_High_
2010.0,Ethiopia,Africa,Sub-Saharan Africa,1136242.873,89237791.0,79.0714937699371,2.82098186260834,29933790334.3418,12.5505383459308,100.744,41.4468200699758,49.30888451056742,5.217,288271568.250744,370.0,33247716569.9552,70.6323545948522,9.43512813822331,1.44457231740674,59.73,36.5206005584203,7.680602493,82.1,80213.0,5.21088478232665,Low,2008-2014,Africa_Low_
2006.0,Vanuatu,Oceania,Melanesia,12190.0,222923.0,18.2873666940115,2.40208573602407,439358585.211911,8.46069747205426,70.847,20.9849622513423,41.2725514801177,4.121,43447011.6286544,1920.0,427330941.050093,48.2689103289379,8.09487564543005,3.8727171595439,69.462,60.5428023835481,6.72878079,28.3,-481.0,3.66191065966812,Medium,2000-2007,Oceania_Medium_
2001.0,"Congo, Rep.",Africa,Sub-Saharan Africa,342000.0,3254101.0,9.52884626647145,3.75963307173171,2796704603.04443,3.80260189913561,121.335,5.79993165063711,77.4200268515354,4.712,-135479673.015224,620.0,2029573754.45886,53.3124542303374,65.4884538397696,-13.9252081683231,54.395,97.865180220341,4.60956805,110.5,-778.0,4.54197654124402,Low,2000-2007,Africa_Low_
2009.0,Jordan,Asia,Western Asia,89320.0,6780493.0,76.3741045280469,2.20117695037558,24537876056.338,5.02371007272669,35.304,3.23670988202659,45.0754717111092,3.842,2413098591.5493,3440.0,23325288361.3994,67.0765264759993,27.7593449666661,3.16159648072517,73.801,83.9966749879978,88.70102642,20.7,-49687.0,3.66722110511884,Medium,2008-2014,Asia_Medium_
2001.0,Ethiopia,Africa,Sub-Saharan Africa,1104300.0,69018932.0,69.018932,2.92127105923873,8231326016.47494,8.30130632052328,149.561,42.3405711240311,49.07430142860473,6.463,349399999.9,120.0,8565155500.5891,70.21736558672275,11.9279294612334,-5.7553353403771,51.043,27.5289788724759,0.03984414,134.4,-19067.0,4.18194992753438,Low,2000-2007,Africa_Low_
2005.0,Guatemala,Americas,Latin America and the Caribbean,108890.0,12948292.0,120.831392310564,2.07717063066365,26783388709.1786,3.27602692588886,93.434,12.5899676936002,25.454901513817,3.974,540000000.0,2000.0,25851415026.2477,41.6487980943867,27.5811372404814,5.66843562624204,69.168,59.2904810232544,34.34196966,42.7,-49600.0,2.71227405142158,Medium,2000-2007,Americas_Medium_
2010.0,Kuwait,Asia,Western Asia,17820.0,2943356.0,165.171492704826,5.15215597247121,115416745328.985,-2.37026412020438,12.334,0.451341023966722,66.6733173716414,2.257,1304627500.01185,43190.0,127113766838.659,30.3544221141987,66.065382475997,11.1033505813839,77.982,80.2769127962336,135.1907482,10.7,94736.0,5.15215597247121,High,2008-2014,Asia_High_
2008.0,Andorra,Europe,Southern Europe,470.0,76055.0,161.81914893617,-2.74035938783357,4085781938.51652,-5.55918636850581,11.12,0.406917963904405,70.84792370335401,1.25,5378282966.89459,5201.008685875351,4273011096.840242,76.77831795367334,15.4327671138582,2.27433831984322,73.22299721178052,59.66345065054801,84.41522582,5.1,-2584.0,-3.08092614364707,Medium,2008-2014,Europe_Medium_
2003.0,Saudi Arabia,Asia,Western Asia,2149690.0,23150847.0,10.7693886095204,2.30459354525526,215807655244.424,11.2420613854121,20.997,4.47187820962732,45.8541657792081,3.502,-586506666.666667,9200.0,212909527484.551,23.9770301975901,53.9639913985334,2.31655865722271,73.628,62.5320727604202,31.26548242,18.5,17278.0,2.58562935641189,Medium,2000-2007,Asia_Medium_
2002.0,Lao PDR,Asia,South-eastern Asia,236800.0,5606101.0,24.2898656845754,1.55306898212099,1758176653.07746,5.91874368177427,93.236,33.3863040963517,28.7525146642775,4.037,4451297.0311068,320.0,1766065735.9547,38.5023881880757,18.3826897329941,6.31846474292817,59.534,42.54407534594,0.983928046,99.0,-33635.0,6.02265909005981,Low,2000-2007,Asia_Low_
2003.0,Benin,Africa,Sub-Saharan Africa,114760.0,7659208.0,67.9248669741043,3.01427811282378,5349258092.89147,3.44357677591658,115.528,24.4539837351198,18.6442972500831,5.77,10638088.2576387,590.0,4536166167.76123,22.9719333073503,21.7653358858628,3.06170412441227,56.738,26.788761639755,3.083543364,127.4,4278.0,4.28699114281374,Low,2000-2007,Africa_Low_
2016.0,Antigua and Barbuda,Americas,Latin America and the Caribbean,440.0,90564.0,205.827272727273,0.690288328652049,1436585185.18519,5.49645920357835,30.373,1.56801881003821,72.6104599899969,1.458,97431976.4735789,14170.0,1283568541.7976,64.2624742831509,17.9383723748189,1.87367154721152,78.152,37.519529336544,198.754472,7.4,16.0,0.075577392620948,High,2015+,Americas_High_
2000.0,Australia,Oceania,Australia and New Zealand,7741220.0,19028802.0,2.47696679379873,1.14447285147721,415844972940.496,3.90117137135968,17.357,3.11284281744593,19.4052796907092,1.756,14892978180.1828,21280.0,405002107599.875,21.5617071402682,24.5738190165519,2.56038355183502,79.2341463414634,32.5599703761176,45.02059448,6.2,109375.0,0.984333804176905,High,2000-2007,Oceania_High_
2021.0,Burundi,Africa,Sub-Saharan Africa,27830.0,12551213.0,488.754400311526,2.67247846179476,2775798697.16485,3.09999999870627,53.621,28.6602199997861,5.00028999994313,5.078,9933539.9547,220.0,2815868449.44486,23.8183699996008,10.599389999527,8.51671971494707,61.663,43.0506722703109,61.67128229,52.6,-14415.0,5.19369105477939,Low,2015+,Africa_Low_
2000.0,Luxembourg,Europe,Western Europe,2590.0,436300.0,169.472433053922,1.34408299573143,21230182989.3036,6.93813024939334,12.264,0.596866957478124,147.644884433486,1.76,3736371203.470167,45690.0,19935821208.0008,124.767442411862,16.654678949085,4.60847302260945,77.8731707317073,92.5851652334005,69.61765543,4.5,4407.0,2.26003451290749,High,2000-2007,Europe_High_
2011.0,Slovenia,Europe,Southern Europe,20270.0,2052843.0,101.898292465005,0.207732702329724,51583869785.1853,0.861327732719303,5.164,2.14260566834084,70.2471458085713,1.56,875946337.676011,24630.0,50552250602.6113,69.0307604700009,26.8088279393627,1.04001500712062,79.9707317073171,136.114254887029,104.991399,3.1,390.0,0.63409608733312,High,2008-2014,Europe_High_
2016.0,Lebanon,Asia,Western Asia,10450.0,6258619.0,611.790713587488,-2.2172797902348,51147308773.9304,1.55454940951772,21.926,2.72714945765006,21.7261558871093,2.183,2568485071.1,7750.0,48501676411.0348,45.9974619035767,15.9539038079005,0.871295200305951,79.505,45.5507837234927,68.33843563,9.2,-228173.0,-2.03583729213285,High,2015+,Asia_High_
2014.0,Morocco,Africa,Northern Africa,446550.0,34248603.0,76.7389715438046,1.3080629397791,119130845829.482,2.71924407846913,29.267,10.3531465249527,30.1329866374292,2.548,3525384612.43801,3320.0,115380413097.455,41.7605801165106,25.8132675090419,0.215437768161777,72.538,58.9293222180972,129.0186985,24.9,-72062.0,2.23507317556878,Medium,2008-2014,Africa_Medium_
2008.0,Morocco,Africa,Northern Africa,446550.0,31634992.0,70.8827963253417,1.28003720148764,101822906946.027,5.68453935953937,29.864,10.864961794636,32.4722234094124,2.549,2466288357.37234,2970.0,94933997941.2195,45.3622482354691,24.3155822561978,4.83038639846558,70.048,61.5883025547889,72.34623057,35.1,-78864.0,2.28532146753545,Medium,2008-2014,Africa_Medium_
2021.0,Singapore,Asia,South-eastern Asia,728.0,5453566.0,7595.49582172702,-4.17033630017526,423796995372.726,8.88235399664532,2.623,0.0314737034748584,184.302420138112,1.12,138544182411.394,63000.0,343555443634.106,149.037189201569,24.364088925858,8.78436557494857,83.4414634146342,203.772799106441,147.480416,2.1,19321.0,-4.17033630017526,High,2015+,Asia_High_
2016.0,Faroe Islands,Europe,Northern Europe,1396.0,49500.0,35.458452722063,1.39145416003308,2813278761.27524,1.46991580449085,10.19,19.4105036381493,54.5363339704935,2.625,6063116643.605084,57400.0,2841462346.38134,50.0163690319038,15.6007434708684,7.77765788528224,82.0439024390244,77.1685400855056,110.0747475,27.237166695014675,537.0,1.72661949246537,High,2015+,Europe_High_
2019.0,Mauritius,Africa,Sub-Saharan Africa,2007.0,1265985.0,633.943415122684,0.0322330642925213,14436347115.2893,2.89128499346516,24.31,2.70724144125848,44.0717583009834,1.4,444077760.8829,12130.0,15355647365.6055,52.2171104532638,16.9108859849875,-0.46584287384826,74.2358536585366,54.1619007741857,143.9967785,15.9,-1034.0,-0.034096699343667,Medium,2015+,Africa_Medium_
2021.0,Vanuatu,Oceania,Melanesia,12190.0,319137.0,26.1802296964725,2.3627415254938,971636097.850666,0.648653484834938,64.063,0.512164257147177,9.16143227893331,3.735,41322241.495284,3420.0,1090151138.88577,51.3079700605559,15.730850393488067,0.699154438430227,70.449,40.4472416030391,78.2951469,23.2,-197.0,2.90981418827664,Medium,2015+,Oceania_Medium_
2005.0,Montenegro,Europe,Southern Europe,13810.0,614261.0,380.5690017508636,0.147929262061512,2257174480.78597,4.18060450885476,16.782,8.75765980493599,43.549124680302,1.69,3870828468.980792,3660.0,2249308410.80024,61.0760145763567,17.341544930727,4.33458318340642,73.9829268292683,56.453626482112114,85.83355981,10.5,-1986.0,0.690419032192582,Medium,2000-2007,Europe_Medium_
2015.0,Gabon,Africa,Sub-Saharan Africa,267670.0,2028517.0,7.87253851825979,3.08691638355563,14383107763.1182,3.8788993950789,103.618,4.31162904410146,46.0320085043705,3.889,41707702.3264655,7660.0,15530343981.9268,27.9177729544577,48.1836272968661,-8.92717245327955,65.46,57.5953412602676,139.0944715,50.4,12041.0,3.61832311366208,Low,2015+,Africa_Low_
2010.0,Argentina,Americas,Latin America and the Caribbean,2780400.0,40788453.0,14.904301546759,0.255582398485167,423627422092.49,10.1253981561002,67.064,7.13216745078964,18.9338234053709,2.346,11332718626.4345,9270.0,378241273938.491,16.0371898581987,25.2587762576722,20.915124272047,75.721,29.5023394337096,138.8859542,14.5,-4970.0,0.429649599145157,High,2008-2014,Americas_High_
2001.0,St. Kitts and Nevis,Americas,Latin America and the Caribbean,260.0,45986.0,176.869230769231,1.14821867970338,458643829.014199,5.25344983010886,67.656,1.73631881012044,82.43322731578576,2.086,88230740.7407407,9160.0,421097684.433222,68.99139159298713,30.5650311211705,3.3332218722913,70.2,47.967504647967,4.566607228,22.7,-5.0,0.602169623685447,Medium,2000-2007,Americas_Medium_
2006.0,North Macedonia,Europe,Southern Europe,25710.0,2040228.0,80.2291781360598,0.165461471818753,6861227018.42078,5.13702516153505,21.082,8.98936805638514,37.791482499104,1.46,427444589.2688,3350.0,6837557974.87324,54.7601839684625,21.6625851152789,3.25262417820976,73.8951219512195,89.8381584438339,60.73017035,13.0,-1858.0,-0.0938278988679569,Medium,2000-2007,Europe_Medium_
2009.0,Iceland,Europe,Northern Europe,103000.0,318499.0,3.17704738154613,0.341241978970882,13154416196.7524,-7.66380956025947,14.028,5.65096876625269,48.7198050779344,2.23,63588140.7547116,41860.0,13331237720.6845,40.674938132502,19.6319713153406,10.8047085143171,81.7512195121951,58.2389965880155,106.5605395,2.7,-4793.0,0.465437224707066,High,2008-2014,Europe_High_
2018.0,Antigua and Barbuda,Americas,Latin America and the Caribbean,440.0,91626.0,208.240909090909,0.554872965946274,1604770370.37037,6.82376223109907,27.548,1.73718173593545,64.5720629235058,1.371,204608526.825977,16650.0,1525246617.40464,70.5909048946659,21.1224405014678,2.33686790352348,78.511,45.1778032163365,200.8409393,6.8,0.0,0.0932152674194362,High,2015+,Americas_High_
2016.0,Cote d'Ivoire,Africa,Sub-Saharan Africa,322460.0,24213622.0,76.143465408805,2.58067580845527,48407761031.6758,7.17275963956332,112.076,17.8636547075752,24.9418624533151,4.759,577871524.156215,2020.0,48916733339.6937,22.6237159080384,20.820713814142,-1.17983243565696,58.06,39.8283241965768,113.3711016,88.0,-20148.0,3.46061956206331,Low,2015+,Africa_Low_
2020.0,Greenland,Americas,Northern America,410450.0,56367.0,0.137329760019491,0.252238303411568,3082909157.60994,0.187608793759281,36.97,17.4463401210787,35.9517470139374,2.019,4285647461.038511,2194.562425863229,3015678737.304068,46.7481791092138,18.3462493864255,0.703000441093323,71.6368292682927,57.5106144669711,117.7274837,28.837558766408844,-150.0,0.515575355211467,Medium,2015+,Americas_Medium_
2000.0,Afghanistan,Asia,Southern Asia,652860.0,19542982.0,29.963328887049,1.4438030241194,18012478281.452908,-5.206288164891265,152.572,33.09677625758202,13.315247167231057,7.534,170000.0,916.9232806923948,17786690838.292664,41.31263361007244,17.178774904112046,37.61102841369616,55.298,52.77704800902717,0.0,129.3,-1007135.0,1.86137729962901,Low,2000-2007,Asia_Low_
2017.0,Puerto Rico,Americas,Latin America and the Caribbean,8870.0,3325286.0,374.891319052988,-2.4180176217623,103445500000.0,-2.88595475858821,26.964,0.818676213745449,68.7237240865963,1.101,46607462.52518234,20000.0,66496604273.4408,44.407924945986,50.2294595444349,2.0921762782115,79.258,53.60007589184836,100.6830426,48.07284276989766,-62275.0,-2.43405340742061,High,2015+,Americas_High_
2020.0,Curacao,Americas,Latin America and the Caribbean,444.0,154947.0,348.97972972973,-1.59676619476798,2496174748.60335,-18.4384718493945,22.897,0.202090223951159,60.9605279319076,1.4,155743256.268156,16690.0,2585362830.88278,89.42575777846619,15.0311981273335,2.18000283258829,76.1963777516637,59.2907207649658,89.81023625,28.06658296782832,997.0,-1.6372600489331,High,2015+,Americas_High_
2000.0,Liberia,Africa,Sub-Saharan Africa,111370.0,2895224.0,30.0583887043189,3.71130059206802,874000000.0,0.5562359464248069,144.876,76.0745423340961,61.785500315769205,5.875,20800000.0,2101.981098206541,748297704.993108,89.78722658856715,4.24715102974828,3.78184584234972,51.356,114.073226544622,0.051809463,189.2,-2060.0,4.48806596410507,Low,2000-2007,Africa_Low_
2004.0,Afghanistan,Asia,Southern Asia,652860.0,23553551.0,36.112339205495,3.93317768847308,5220825048.64637,1.41411798058979,138.827,29.7210671376957,35.691210774189315,7.069,186900000.0,2407.001304398502,5018562352.018099,54.09515536243507,26.2267897500666,11.2714320712639,57.944,47.5403787116659,2.547386592,112.8,-248616.0,4.58865325754718,Low,2000-2007,Asia_Low_
2021.0,"Yemen, Rep.",Asia,Western Asia,527970.0,32981641.0,62.4687785290831,2.137789700681,66406156561.1156,4.792026899458176,54.404,21.2003486539826,28.34003154685369,3.795,1202933491.0942616,2220.899774515821,73679285453.40817,42.01309277949248,24.13241889875655,12.298100234019657,63.753,28.6973024033876,46.0195416,61.9,-101468.0,3.80680448268827,Low,2015+,Asia_Low_
2004.0,Netherlands,Europe,Western Europe,41530.0,16281779.0,482.280183649289,0.347475412048658,658380081545.175,1.98494571422152,6.182,1.86628779147758,62.6742441704485,1.72,139920688181.89,36630.0,596355387668.195,54.9343833012776,20.7101642590206,1.20404059769723,79.0951219512195,102.841203581208,91.38038468,5.5,12819.0,1.79694284127559,High,2000-2007,Europe_High_
2017.0,Tuvalu,Oceania,Polynesia,30.0,10828.0,360.933333333333,-0.221402304463059,45276606.0014551,2.4484779857259,33.415,1.361567100134503,86.8655721409887,3.186,300000.0,5350.0,57885341.3100558,67.79377591051878,15.249693297680292,2.96990693722496,64.148,59.6334451375006,73.88252678,24.3,-155.0,1.22330302975058,Low,2015+,Oceania_Low_
